user_id,age,gender,sessions_per_week,avg_session_duration,progress_score,mood_after,injury,dropout
525,26,Female,4,63.4,40.5,Energized,Knee,0
526,20,Male,6,65.3,72.3,Energized,None,0
527,21,Female,5,48.1,53.0,Fatigued,Knee,1
528,30,Female,0,30.8,16.6,Neutral,None,1
529,31,Female,2,31.5,20.0,Fatigued,None,0
530,25,Female,5,70.0,76.0,Neutral,None,0
531,33,Female,4,66.2,60.6,Fatigued,None,0
532,21,Male,1,42.0,32.0,Neutral,None,0
533,29,Male,3,60.6,57.3,Neutral,None,0
534,23,Male,5,56.5,43.1,Energized,None,1
535,26,Female,2,47.6,46.6,Neutral,None,0
536,30,Male,5,67.2,56.0,Fatigued,Knee,1
537,25,Female,0,29.9,18.3,Energized,None,0
538,28,Male,5,55.7,51.3,Energized,None,1
539,35,Female,4,59.3,30.9,Energized,None,0
540,27,Male,2,46.5,42.8,Fatigued,Back,0
541,34,Male,4,42.4,23.0,Neutral,None,0
542,24,Male,5,33.1,31.9,Fatigued,None,1
543,32,Male,6,58.2,54.6,Energized,Back,0
544,37,Male,3,24.0,7.5,Fatigued,None,1
545,18,Female,4,40.1,29.0,Fatigued,Back,1
546,26,Male,4,41.3,43.1,Energized,Back,0
547,32,Male,3,39.3,31.2,Fatigued,Back,0
548,28,Female,5,63.2,54.0,Fatigued,None,0
549,31,Male,0,40.4,11.0,Fatigued,None,0
550,26,Female,2,45.1,33.0,Fatigued,None,0
551,30,Female,3,51.3,37.4,Energized,None,0
552,29,Male,2,46.6,16.9,Fatigued,None,1
553,35,Male,6,35.0,45.5,Energized,None,1
554,31,Male,4,50.1,32.6,Energized,None,1
555,31,Female,3,27.0,37.5,Energized,None,0
556,27,Female,5,60.1,51.1,Energized,None,0
557,27,Female,3,24.1,52.3,Neutral,None,0
558,27,Female,4,48.2,53.8,Neutral,None,1
559,31,Male,0,35.5,16.4,Fatigued,None,0
560,27,Female,3,33.8,37.7,Energized,Knee,0
561,31,Female,1,44.6,6.4,Neutral,Knee,1
562,40,Female,4,55.1,57.2,Fatigued,Back,0
563,34,Female,3,48.8,31.2,Fatigued,None,0
564,28,Female,2,47.0,34.4,Neutral,None,0
565,36,Male,3,41.4,28.4,Fatigued,None,1
566,27,Male,2,41.5,24.5,Neutral,None,1
567,19,Male,6,60.1,58.2,Fatigued,None,1
568,24,Male,0,29.9,15.7,Fatigued,Knee,1
569,20,Female,5,48.3,48.9,Energized,None,1
570,28,Male,3,32.6,31.3,Fatigued,None,0
571,30,Female,4,46.6,27.0,Neutral,None,0
572,38,Female,2,36.1,51.4,Energized,Knee,0
573,31,Male,6,52.6,58.6,Neutral,None,0
574,28,Female,2,48.5,38.6,Neutral,None,0
575,34,Female,4,38.3,35.8,Fatigued,None,0
576,18,Female,7,63.3,57.9,Fatigued,Back,0
577,31,Male,5,66.7,59.9,Fatigued,None,0
578,33,Male,3,54.1,44.9,Neutral,None,1
579,22,Male,7,77.2,86.6,Energized,None,0
580,35,Male,4,44.1,62.8,Neutral,None,1
581,31,Female,2,47.8,48.7,Energized,None,1
582,27,Female,3,34.4,14.5,Fatigued,None,1
583,33,Female,2,37.2,24.0,Fatigued,Knee,1
584,41,Female,2,38.2,32.5,Energized,None,1
585,30,Female,5,49.2,45.6,Fatigued,None,0
586,31,Male,4,46.4,42.8,Neutral,None,0
587,27,Female,0,25.1,0.0,Fatigued,None,1
588,25,Male,5,45.2,56.7,Fatigued,None,0
589,34,Female,2,48.6,15.5,Fatigued,None,1
590,25,Male,7,63.2,50.9,Energized,None,0
591,30,Male,6,62.0,50.9,Fatigued,None,0
592,27,Female,6,61.6,59.8,Fatigued,Shoulder,0
593,32,Female,5,55.5,36.5,Energized,None,1
594,31,Female,2,40.9,19.8,Energized,None,1
595,35,Female,3,41.9,47.4,Energized,None,1
596,27,Male,2,54.2,36.0,Neutral,None,0
597,28,Female,2,47.6,38.1,Fatigued,Knee,1
598,25,Male,4,50.2,32.7,Energized,None,0
599,27,Female,0,25.5,12.2,Fatigued,None,0
600,31,Female,6,58.8,58.0,Fatigued,Back,1
601,33,Male,6,64.2,54.1,Fatigued,None,1
602,25,Female,3,60.0,44.5,Energized,None,1
603,34,Female,3,31.3,11.7,Fatigued,None,0
604,36,Male,3,51.6,45.2,Fatigued,None,0
605,32,Female,5,66.3,54.2,Energized,None,0
606,39,Female,4,35.1,35.0,Energized,None,1
607,26,Female,2,38.2,37.6,Fatigued,None,0
608,23,Male,3,34.4,36.5,Neutral,None,0
609,21,Male,3,49.3,36.5,Neutral,None,0
610,37,Female,6,56.4,47.0,Fatigued,None,1
611,33,Male,2,38.7,42.6,Fatigued,None,0
612,29,Female,1,30.9,7.0,Neutral,None,1
613,31,Male,5,62.2,62.4,Neutral,None,0
614,24,Female,5,57.3,37.7,Energized,Back,1
615,42,Female,5,57.3,62.8,Neutral,Shoulder,0
616,30,Male,3,46.6,48.4,Neutral,Back,1
617,30,Male,4,55.7,28.7,Neutral,None,0
618,33,Female,4,47.4,48.2,Fatigued,None,1
619,32,Female,0,47.0,27.2,Energized,None,0
620,31,Male,4,37.7,45.9,Neutral,None,0
621,26,Female,0,12.7,10.0,Fatigued,None,1
622,32,Male,2,21.9,11.3,Fatigued,None,0
623,39,Male,6,39.2,47.4,Neutral,None,0
624,36,Female,2,46.7,50.0,Neutral,None,1
625,37,Male,6,65.5,51.7,Fatigued,Back,0
626,27,Female,2,52.1,39.3,Neutral,None,0
627,25,Male,2,29.4,36.2,Fatigued,None,1
628,29,Male,4,57.5,38.8,Fatigued,None,1
629,30,Male,5,55.6,38.6,Energized,None,0
630,35,Female,3,46.7,25.7,Fatigued,Knee,0
631,21,Female,5,61.3,59.6,Fatigued,None,0
632,37,Female,0,22.4,0.0,Fatigued,None,0
633,29,Male,6,85.9,71.6,Energized,None,0
634,27,Male,2,53.3,50.4,Fatigued,None,1
635,24,Female,5,49.7,49.3,Energized,None,0
636,21,Male,3,34.1,24.3,Fatigued,None,0
637,34,Female,5,54.1,53.3,Fatigued,None,1
638,30,Male,4,51.8,45.2,Fatigued,None,1
639,23,Female,2,50.7,39.9,Energized,Knee,0
640,23,Male,6,48.3,70.3,Energized,None,0
641,28,Female,2,42.9,35.4,Fatigued,Knee,1
642,38,Male,2,24.7,42.7,Neutral,None,0
643,28,Male,5,59.4,59.3,Energized,None,1
644,22,Male,1,33.9,14.3,Energized,None,1
645,28,Male,2,59.4,62.6,Neutral,None,0
646,28,Male,3,29.5,28.5,Fatigued,None,0
647,18,Female,5,68.7,48.8,Fatigued,Back,1
648,29,Female,1,18.0,37.2,Energized,None,1
649,28,Female,3,31.7,23.5,Fatigued,Knee,1
650,33,Female,4,33.2,28.9,Fatigued,None,0
651,39,Female,5,57.5,48.2,Neutral,None,1
652,35,Male,6,48.3,55.8,Energized,None,1
653,28,Male,5,41.5,55.1,Fatigued,None,0
654,24,Male,4,52.0,19.5,Energized,None,0
655,42,Female,3,49.5,49.0,Neutral,None,0
656,30,Male,1,35.4,17.2,Fatigued,None,1
657,30,Male,4,48.4,40.1,Fatigued,None,1
658,29,Female,7,83.3,93.8,Energized,None,0
659,30,Male,4,51.5,47.9,Neutral,Knee,0
660,29,Female,0,38.1,23.5,Fatigued,None,1
661,27,Female,3,46.4,37.7,Fatigued,None,1
662,27,Male,4,39.0,47.1,Neutral,None,0
663,29,Male,4,55.5,63.9,Neutral,None,0
664,27,Male,4,43.4,16.9,Fatigued,None,0
665,26,Female,4,49.1,55.4,Fatigued,None,1
666,30,Male,2,43.1,47.0,Neutral,None,0
667,28,Female,6,40.6,55.3,Neutral,None,0
668,37,Female,4,33.9,30.2,Energized,None,1
669,18,Male,2,49.1,23.0,Fatigued,None,0
670,35,Male,2,33.4,50.3,Fatigued,Shoulder,0
671,36,Female,6,53.8,47.9,Energized,Back,0
672,19,Male,5,56.7,68.5,Neutral,None,0
673,28,Female,3,41.1,39.5,Neutral,None,0
674,28,Male,0,34.2,37.6,Fatigued,None,0
675,22,Female,0,29.5,11.6,Fatigued,None,1
676,26,Female,2,42.0,14.9,Neutral,None,0
677,24,Female,4,43.0,41.5,Energized,Shoulder,0
678,38,Male,4,51.9,31.1,Neutral,None,1
679,34,Male,4,61.1,77.3,Energized,None,0
680,36,Female,4,44.3,48.4,Neutral,Back,0
681,33,Male,0,39.2,27.4,Fatigued,None,1
682,24,Male,1,34.5,30.0,Neutral,None,0
683,27,Female,3,52.3,34.2,Neutral,Shoulder,0
684,32,Male,2,41.3,29.3,Fatigued,None,1
685,23,Male,1,34.7,23.5,Fatigued,None,1
686,33,Male,4,53.5,66.2,Energized,None,0
687,28,Female,5,67.1,47.0,Neutral,None,1
688,28,Female,5,57.4,46.4,Neutral,None,0
689,33,Male,5,59.8,51.3,Energized,None,1
690,32,Male,4,46.3,36.4,Neutral,None,0
691,28,Male,4,65.7,38.3,Neutral,None,0
692,35,Female,2,46.4,6.2,Fatigued,None,0
693,24,Male,7,65.8,49.6,Energized,None,0
694,33,Female,2,38.8,40.4,Neutral,Knee,0
695,32,Male,2,49.8,34.8,Energized,None,1
696,28,Female,2,33.9,35.3,Fatigued,None,0
697,31,Male,7,47.2,52.8,Fatigued,None,0
698,23,Female,7,65.7,66.9,Neutral,Back,0
699,34,Male,5,66.9,74.6,Neutral,None,1
700,29,Male,4,65.9,68.5,Energized,None,0
701,27,Female,3,43.9,46.4,Neutral,Knee,1
702,35,Female,6,60.4,62.2,Neutral,None,0
703,26,Male,4,55.2,52.8,Energized,None,1
704,22,Female,6,57.4,62.4,Fatigued,None,0
705,22,Female,2,45.2,30.9,Energized,Back,0
706,33,Female,2,39.1,25.5,Fatigued,None,0
707,23,Male,5,65.1,68.8,Neutral,None,0
708,38,Female,1,42.2,13.1,Fatigued,None,1
709,19,Male,6,68.1,78.9,Energized,None,1
710,38,Male,3,42.9,33.7,Energized,None,1
711,31,Female,6,79.3,56.5,Fatigued,None,1
712,29,Male,2,44.8,26.9,Neutral,None,0
713,27,Male,4,52.5,37.5,Neutral,Knee,0
714,31,Female,3,37.4,27.9,Neutral,None,0
715,29,Female,4,49.0,38.6,Neutral,None,1
716,35,Male,3,46.1,31.7,Neutral,None,1
717,30,Male,6,52.1,53.0,Fatigued,None,1
718,30,Female,4,47.1,42.9,Energized,None,0
719,28,Male,2,38.3,36.8,Fatigued,None,0
720,29,Female,6,60.6,57.9,Neutral,None,0
721,31,Female,2,22.4,24.5,Fatigued,None,1
722,21,Male,3,43.6,36.9,Neutral,None,0
723,23,Female,1,31.2,26.0,Fatigued,None,1
724,33,Female,5,54.8,52.9,Fatigued,None,0
725,30,Male,2,50.4,28.7,Neutral,None,0
726,29,Female,2,60.5,31.1,Fatigued,None,1
727,30,Female,6,66.8,65.5,Neutral,None,0
728,31,Female,5,42.7,59.1,Fatigued,None,0
729,27,Female,1,31.5,18.5,Energized,None,1
730,26,Male,5,61.0,48.5,Neutral,None,0
731,30,Male,6,64.8,59.8,Neutral,None,1
732,25,Male,1,44.9,21.8,Fatigued,None,1
733,32,Male,5,54.0,45.3,Energized,None,1
734,21,Male,3,41.4,21.3,Neutral,None,0
735,35,Female,4,67.5,51.3,Fatigued,None,0
736,32,Female,3,45.6,40.2,Energized,None,1
737,31,Female,4,39.8,29.1,Neutral,None,1
738,34,Female,0,44.8,13.6,Fatigued,Back,0
739,38,Female,5,40.0,35.5,Fatigued,None,0
740,35,Male,0,10.0,0.0,Fatigued,None,0
741,20,Female,3,52.7,31.8,Neutral,None,1
742,23,Male,2,49.1,32.6,Energized,None,0
743,26,Female,5,59.1,41.1,Fatigued,None,0
744,30,Female,2,27.0,22.1,Neutral,Shoulder,1
745,32,Male,3,44.4,30.2,Neutral,None,1
746,26,Female,3,42.2,26.8,Energized,None,1
747,30,Female,5,49.6,53.6,Fatigued,None,0
748,26,Male,3,59.1,38.1,Neutral,Shoulder,0
749,26,Female,5,44.5,42.5,Fatigued,None,0
750,22,Male,0,33.2,29.6,Neutral,None,1
751,25,Male,2,51.9,26.7,Fatigued,None,1
752,23,Female,4,53.8,62.6,Neutral,None,0
753,25,Female,6,72.4,62.7,Neutral,Knee,0
754,35,Female,0,35.6,6.4,Fatigued,None,1
755,25,Female,0,34.3,11.6,Fatigued,Knee,1
756,43,Male,2,43.7,32.5,Neutral,None,0
757,32,Female,4,56.1,60.6,Energized,Back,0
758,30,Female,3,41.1,43.5,Fatigued,None,1
759,25,Female,5,42.0,46.6,Neutral,None,0
760,33,Male,0,39.5,32.3,Fatigued,None,1
761,27,Female,2,51.6,17.0,Fatigued,None,0
762,30,Female,2,42.5,33.7,Neutral,Shoulder,0
763,42,Female,4,44.5,45.3,Energized,None,0
764,29,Female,4,34.4,40.4,Neutral,None,1
765,35,Male,1,35.9,6.8,Fatigued,Back,1
766,26,Female,6,46.5,43.1,Neutral,None,1
767,29,Female,2,25.1,20.9,Neutral,None,1
768,38,Male,4,49.8,56.0,Neutral,None,0
769,26,Female,3,37.4,52.9,Energized,None,0
770,39,Male,2,43.5,25.1,Neutral,None,0
771,33,Male,5,53.4,38.6,Energized,None,1
772,27,Female,5,48.9,57.6,Fatigued,None,0
773,33,Male,3,28.0,55.1,Neutral,None,0
774,34,Male,4,41.5,51.8,Fatigued,None,0
775,33,Female,2,31.8,18.4,Neutral,Knee,1
776,22,Male,4,37.7,67.5,Fatigued,None,0
777,26,Male,2,36.7,35.2,Neutral,None,0
778,28,Male,5,43.5,38.8,Neutral,None,1
779,29,Male,2,38.4,48.5,Neutral,None,0
780,33,Female,0,32.4,7.5,Fatigued,None,0
781,30,Female,2,31.7,19.6,Energized,Knee,0
782,23,Female,2,44.3,39.4,Energized,None,1
783,31,Female,3,31.4,30.5,Energized,None,0
784,33,Male,2,28.9,24.8,Neutral,None,1
785,32,Female,5,53.9,52.3,Neutral,None,0
786,35,Female,2,46.9,44.6,Neutral,None,1
787,34,Female,4,58.7,26.1,Fatigued,Back,1
788,32,Female,4,66.1,55.9,Energized,None,1
789,29,Female,7,61.2,62.7,Neutral,None,0
790,21,Female,7,63.7,59.3,Energized,None,0
791,32,Male,5,44.7,39.8,Energized,None,0
792,31,Female,5,42.5,19.9,Fatigued,None,1
793,31,Male,3,47.3,30.7,Fatigued,None,1
794,23,Male,5,47.2,61.5,Neutral,None,0
795,24,Male,6,72.3,74.5,Energized,Knee,0
796,35,Male,0,15.4,5.8,Fatigued,None,1
797,29,Male,3,49.9,25.8,Fatigued,None,1
798,33,Male,2,29.9,33.2,Neutral,None,1
799,30,Female,4,41.8,54.0,Fatigued,None,0
800,30,Female,3,50.4,50.5,Energized,None,0
801,34,Female,4,43.2,31.9,Neutral,None,1
802,27,Male,4,44.8,33.8,Fatigued,None,1
803,30,Female,6,51.9,72.5,Energized,None,0
804,27,Female,4,67.9,41.9,Neutral,None,0
805,27,Male,5,48.8,54.2,Energized,None,0
806,28,Female,2,40.5,12.5,Neutral,Back,1
807,31,Female,3,43.0,33.5,Energized,None,1
808,27,Male,3,47.2,44.5,Neutral,None,0
809,36,Female,2,33.9,26.7,Neutral,Back,1
810,25,Female,3,43.0,41.7,Energized,None,0
811,29,Male,4,53.9,34.7,Neutral,None,0
812,27,Male,4,41.4,32.5,Neutral,None,0
813,37,Male,4,60.9,55.3,Fatigued,Shoulder,1
814,30,Male,3,56.9,50.4,Fatigued,None,0
815,35,Female,2,46.1,35.2,Neutral,None,1
816,22,Female,4,50.7,54.8,Neutral,None,1
817,31,Male,1,10.0,0.0,Fatigued,None,1
818,34,Female,2,44.2,27.4,Energized,None,0
819,30,Male,0,26.1,31.3,Neutral,None,1
820,35,Male,0,27.5,26.6,Fatigued,None,1
821,27,Male,2,21.0,26.8,Fatigued,Shoulder,0
822,37,Female,0,34.9,15.9,Neutral,Back,0
823,41,Male,2,25.5,33.1,Energized,None,1
824,28,Male,4,51.2,49.9,Neutral,None,1
825,27,Male,0,39.0,4.3,Neutral,Knee,0
826,37,Female,3,40.3,45.1,Fatigued,None,1
827,37,Female,6,72.2,57.4,Fatigued,None,1
828,27,Male,5,47.5,56.3,Neutral,None,0
829,27,Male,2,46.0,16.8,Fatigued,None,0
830,28,Female,6,47.0,69.5,Fatigued,None,0
831,23,Female,2,50.3,32.4,Neutral,None,0
832,25,Male,0,38.8,8.3,Fatigued,None,0
833,24,Female,7,69.7,63.0,Energized,None,0
834,26,Female,5,51.1,47.2,Neutral,None,0
835,29,Male,3,31.0,30.4,Energized,None,1
836,31,Female,4,46.1,56.2,Fatigued,None,0
837,37,Female,4,61.1,51.3,Neutral,Knee,0
838,25,Female,2,41.3,8.9,Energized,Knee,0
839,34,Male,2,24.5,10.0,Fatigued,None,1
840,28,Male,3,33.8,59.5,Fatigued,None,0
841,29,Male,6,72.5,67.6,Fatigued,None,0
842,33,Male,0,34.9,27.0,Fatigued,None,0
843,24,Female,5,42.7,43.3,Neutral,None,1
844,31,Female,0,12.3,0.0,Neutral,None,0
845,30,Female,3,38.7,29.5,Neutral,None,0
846,32,Female,4,31.5,37.0,Energized,None,0
847,31,Male,4,48.4,39.6,Neutral,Back,1
848,42,Female,0,54.5,46.4,Neutral,None,1
849,26,Female,3,29.0,23.3,Fatigued,None,1
850,27,Male,4,48.1,33.5,Energized,None,0
851,26,Female,0,43.1,29.6,Neutral,Shoulder,1
852,27,Male,1,42.5,35.6,Fatigued,None,1
853,26,Female,4,48.5,44.5,Energized,Knee,0
854,35,Female,3,43.5,30.7,Energized,None,0
855,37,Male,2,28.4,5.2,Fatigued,None,1
856,27,Female,3,42.3,48.4,Energized,None,1
857,25,Female,6,62.4,69.9,Fatigued,Knee,0
858,32,Male,0,41.1,16.2,Fatigued,None,1
859,27,Male,4,43.8,42.5,Neutral,None,1
860,33,Male,0,28.1,11.8,Neutral,Knee,1
861,31,Female,0,20.5,26.5,Neutral,None,1
862,22,Female,2,42.3,20.8,Fatigued,None,1
863,37,Female,3,52.8,35.2,Fatigued,None,0
864,38,Female,5,61.3,48.5,Neutral,None,1
865,26,Female,2,28.3,27.3,Fatigued,None,0
866,28,Male,4,51.5,46.3,Energized,None,0
867,31,Female,3,38.2,36.1,Neutral,Shoulder,0
868,31,Male,2,50.1,26.2,Neutral,None,1
869,33,Male,3,43.4,51.5,Energized,None,0
870,40,Female,5,39.8,40.4,Neutral,None,0
871,29,Male,5,52.8,63.3,Energized,None,0
872,26,Female,5,59.6,86.2,Neutral,None,0
873,23,Female,2,42.4,22.5,Fatigued,None,1
874,26,Male,5,49.9,53.4,Neutral,None,1
875,29,Male,2,34.1,25.7,Neutral,None,0
876,38,Female,4,40.1,60.4,Energized,None,0
877,27,Female,6,56.1,55.2,Neutral,None,0
878,31,Male,0,21.4,13.2,Fatigued,None,0
879,29,Male,3,54.7,44.6,Neutral,Back,1
880,35,Female,4,41.0,39.5,Neutral,None,1
881,42,Female,4,51.2,53.2,Neutral,None,1
882,27,Male,2,40.5,31.2,Energized,None,0
883,27,Male,6,69.5,69.6,Neutral,None,0
884,35,Female,4,60.9,52.6,Fatigued,None,0
885,33,Female,2,47.0,27.5,Energized,None,0
886,39,Female,0,33.5,14.1,Fatigued,None,1
887,32,Female,5,44.5,52.8,Neutral,None,0
888,28,Female,1,24.3,22.7,Fatigued,Knee,0
889,32,Male,1,26.5,30.7,Neutral,None,0
890,35,Female,4,57.5,67.3,Fatigued,None,0
891,34,Male,4,50.7,40.1,Neutral,Knee,0
892,32,Female,4,58.7,50.7,Neutral,None,0
893,35,Male,3,55.0,40.6,Fatigued,None,0
894,35,Male,5,47.7,37.8,Fatigued,None,1
895,36,Female,6,60.3,65.8,Fatigued,None,1
896,33,Female,2,39.9,37.7,Fatigued,None,0
897,29,Male,4,46.7,32.6,Energized,None,0
898,30,Female,6,54.7,53.6,Energized,None,0
899,36,Male,4,61.8,46.2,Neutral,None,0
900,25,Male,4,50.5,30.2,Energized,None,0
901,31,Female,2,40.1,29.7,Fatigued,None,0
902,28,Male,3,37.0,22.0,Neutral,Knee,0
903,30,Female,4,56.8,50.0,Neutral,None,0
904,36,Male,4,39.9,42.6,Neutral,None,0
905,30,Female,7,69.5,73.7,Energized,None,0
906,30,Female,0,34.8,21.8,Neutral,None,0
907,23,Male,0,25.9,28.3,Fatigued,Knee,1
908,33,Male,1,38.2,16.0,Fatigued,None,1
909,33,Female,4,51.9,38.4,Neutral,Knee,0
910,40,Female,1,34.6,28.9,Fatigued,None,0
911,28,Male,4,50.1,43.7,Neutral,None,0
912,31,Female,2,40.6,41.6,Neutral,Back,1
913,31,Male,3,46.3,43.8,Energized,None,1
914,37,Male,2,40.6,49.5,Fatigued,None,0
915,29,Male,5,44.0,46.1,Neutral,None,0
916,31,Male,4,48.5,29.4,Fatigued,None,1
917,33,Female,6,62.6,64.7,Energized,None,0
918,30,Female,4,51.0,44.8,Fatigued,Shoulder,0
919,27,Female,1,44.5,32.6,Energized,None,0
920,30,Female,2,46.2,39.7,Neutral,None,0
921,35,Female,7,56.3,57.8,Fatigued,None,0
922,24,Female,4,48.3,34.1,Neutral,None,0
923,30,Female,0,26.9,12.0,Fatigued,None,1
924,26,Female,4,50.0,21.2,Fatigued,None,1
925,35,Female,3,45.0,38.3,Neutral,None,1
926,22,Male,2,46.1,29.0,Energized,None,0
927,27,Female,2,41.8,39.5,Energized,None,1
928,31,Female,5,67.3,38.8,Fatigued,None,0
929,37,Female,0,32.4,16.3,Fatigued,Knee,0
930,29,Female,2,31.7,41.6,Neutral,None,0
931,27,Female,2,35.3,34.4,Fatigued,None,1
932,39,Female,2,46.0,42.8,Neutral,None,1
933,22,Male,3,28.9,32.8,Fatigued,None,0
934,19,Female,0,16.5,0.0,Fatigued,None,1
935,32,Male,2,40.1,31.7,Neutral,None,1
936,27,Female,6,69.5,68.8,Energized,None,0
937,24,Female,2,53.1,25.8,Neutral,None,0
938,33,Male,3,42.8,35.1,Energized,None,0
939,31,Male,3,55.6,13.8,Fatigued,None,1
940,27,Female,4,50.7,42.0,Neutral,None,0
941,23,Male,5,39.7,40.5,Neutral,None,0
942,34,Male,2,39.9,44.0,Fatigued,None,0
943,33,Female,5,48.8,43.4,Fatigued,None,0
944,29,Male,5,64.2,54.4,Fatigued,None,1
945,39,Male,4,49.7,44.1,Energized,None,0
946,24,Female,1,22.2,10.2,Energized,None,1
947,22,Male,0,15.0,14.7,Neutral,None,0
948,26,Male,4,49.8,25.0,Fatigued,None,1
949,29,Female,5,30.8,51.8,Neutral,Back,0
950,31,Female,4,44.8,42.3,Energized,None,0
951,28,Female,2,42.3,44.2,Fatigued,Back,0
952,31,Female,1,24.4,0.0,Neutral,None,1
953,23,Female,4,59.9,25.6,Fatigued,None,0
954,37,Male,4,61.9,48.0,Fatigued,None,0
955,29,Male,2,29.8,30.0,Neutral,None,0
956,35,Male,0,27.0,8.0,Fatigued,None,1
957,31,Male,3,54.9,48.3,Neutral,None,1
958,32,Female,4,50.0,54.8,Neutral,None,0
959,32,Female,4,36.1,44.7,Energized,None,1
960,32,Male,5,53.6,52.8,Neutral,None,0
961,33,Female,4,41.5,41.7,Fatigued,None,1
962,36,Male,1,46.1,21.9,Fatigued,None,1
963,30,Male,4,56.1,47.5,Fatigued,None,0
964,33,Female,7,61.9,55.7,Neutral,None,0
965,29,Male,6,61.4,52.9,Neutral,None,0
966,37,Male,5,41.9,51.1,Neutral,None,1
967,26,Male,2,32.5,21.6,Fatigued,None,0
968,39,Male,5,70.5,52.9,Energized,None,0
969,29,Female,5,55.5,57.2,Energized,None,0
970,22,Female,4,59.3,53.4,Neutral,None,0
971,30,Male,2,42.3,29.0,Neutral,None,0
972,26,Male,6,73.1,65.1,Fatigued,Knee,0
973,34,Female,3,25.0,31.7,Fatigued,None,0
974,26,Female,1,33.1,31.2,Neutral,None,0
975,27,Male,1,51.4,32.7,Energized,Back,0
976,20,Male,4,59.6,37.9,Neutral,Back,0
977,27,Female,3,58.3,41.9,Neutral,None,0
978,18,Female,1,34.9,18.4,Fatigued,None,1
979,22,Male,4,44.6,31.8,Neutral,None,1
980,33,Female,5,44.7,52.3,Fatigued,None,1
981,33,Male,4,39.0,45.2,Fatigued,None,0
982,32,Female,2,48.1,41.3,Neutral,None,0
983,25,Female,4,55.1,37.6,Energized,None,1
984,29,Female,0,29.3,16.2,Fatigued,None,1
985,29,Male,2,45.1,32.5,Fatigued,None,1
986,24,Male,3,46.4,41.3,Fatigued,None,0
987,37,Male,5,64.6,58.6,Energized,None,1
988,34,Female,3,54.5,42.1,Fatigued,None,0
989,28,Male,0,19.3,8.3,Neutral,None,1
990,30,Male,3,47.7,49.9,Neutral,Knee,0
991,31,Male,3,28.3,20.5,Fatigued,None,0
992,19,Female,6,61.3,58.9,Neutral,None,1
993,28,Male,6,66.0,73.8,Energized,None,0
994,26,Male,2,26.9,15.3,Neutral,None,0
995,24,Male,2,35.8,20.3,Neutral,None,1
996,28,Female,2,40.1,37.4,Fatigued,None,1
997,38,Female,5,57.3,39.4,Fatigued,None,0
998,33,Female,0,27.2,20.2,Fatigued,None,0
999,27,Female,1,23.3,11.8,Neutral,Shoulder,0
1000,32,Female,3,44.5,41.4,Fatigued,None,0
1001,36,Male,2,23.5,9.5,Energized,Shoulder,0
1002,34,Female,1,32.7,33.2,Energized,None,1
1003,30,Male,3,40.6,23.1,Fatigued,None,1
1004,26,Male,2,38.7,36.6,Neutral,Shoulder,0
1005,33,Female,3,39.4,22.9,Neutral,None,0
1006,31,Male,7,49.9,78.0,Energized,None,0
1007,34,Male,1,31.3,19.9,Fatigued,None,1
1008,33,Male,3,54.3,61.7,Neutral,Knee,0
1009,35,Female,6,72.6,58.1,Energized,Back,1
1010,27,Male,5,79.4,60.3,Neutral,None,0
1011,36,Female,3,61.9,58.1,Neutral,None,0
1012,30,Female,4,38.0,24.7,Fatigued,Back,0
1013,40,Female,1,30.9,13.5,Fatigued,None,1
1014,26,Male,4,49.8,49.9,Neutral,None,0
1015,38,Female,6,59.1,49.4,Fatigued,Shoulder,0
1016,30,Male,3,45.7,43.1,Energized,None,0
1017,26,Male,3,69.1,51.3,Energized,None,0
1018,27,Male,2,29.2,9.5,Fatigued,None,0
1019,28,Female,4,42.9,51.1,Fatigued,None,0
1020,32,Male,4,66.4,40.6,Neutral,Knee,1
1021,32,Male,4,43.8,49.6,Energized,None,0
1022,27,Male,0,33.9,18.2,Fatigued,None,1
1023,29,Male,3,55.3,38.1,Fatigued,None,1
1024,40,Female,4,54.9,36.4,Fatigued,None,1
1025,38,Female,2,41.9,34.2,Neutral,None,1
1026,32,Female,2,49.4,26.0,Fatigued,None,1
1027,30,Male,2,31.1,37.6,Fatigued,None,0
1028,30,Male,4,45.0,54.9,Fatigued,None,0
1029,33,Female,4,55.4,64.1,Fatigued,None,0
1030,24,Male,5,34.3,45.0,Fatigued,Knee,0
1031,28,Female,2,54.2,33.1,Neutral,None,0
1032,21,Male,6,63.0,58.5,Neutral,None,1
1033,31,Female,4,51.5,42.0,Neutral,None,0
1034,33,Male,3,28.7,31.8,Fatigued,None,1
1035,27,Male,1,22.1,20.4,Neutral,None,1
1036,37,Female,2,36.0,40.3,Energized,None,0
1037,23,Female,6,68.1,64.3,Neutral,None,0
1038,22,Male,2,19.2,5.6,Fatigued,None,1
1039,31,Female,2,47.9,29.9,Fatigued,None,0
1040,35,Female,2,36.4,43.8,Energized,Shoulder,0
1041,38,Male,5,52.8,35.8,Energized,None,0
1042,27,Male,2,42.5,38.6,Neutral,None,0
1043,35,Male,2,42.7,27.4,Fatigued,None,1
1044,29,Male,3,37.9,25.1,Energized,None,1
1045,29,Female,3,51.2,44.6,Fatigued,None,0
1046,34,Male,3,21.8,41.5,Neutral,None,0
1047,33,Male,3,40.5,38.7,Neutral,None,0
1048,22,Male,5,56.5,50.6,Fatigued,None,0
